url,title,language,source,file_path,hash,content_hash,collected_at
https://aast.edu/en/colleges/coe/smartvillage/contenttemp.php?page_id=41900016,International and exchange programs - College of Engineering & Technology,en,json:results_1.json,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_smartvillage_contenttemp.php_page_id=41900016_plain.html,45182ab634d6cf18,abf6b81c8e4f1b9333ecb8da54142d1b,2025-11-25T18:32:58.064614Z
https://aast.edu/en/colleges/coe/smartvillage/dept/index.php?unit_id=420,Architectural Engineering & Environmental Design,en,json:results_1.json,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_smartvillage_dept_index.php_unit_id=420_plain.html,e29f46a35100a7fc,264112bdba1d0080ccc668f234b682bb,2025-11-25T18:32:58.096408Z
https://aast.edu/en/colleges/coe/smartvillage/contenttemp.php?page_id=41900012,Fees and Scholarships - College of Engineering & Technology,en,json:results_1.json,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_smartvillage_contenttemp.php_page_id=41900012_plain.html,0471dea61729e245,bf6a3bdc32011b0db5cc6a30e58ab857,2025-11-25T18:32:58.128091Z
https://aast.edu/en/colleges/coe/smartvillage/dept/index.php?unit_id=422,Electronics & Communication Engineering,ar,json:results_1.json,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_smartvillage_dept_index.php_unit_id=422_plain.html,e4b5b34b31c7e4a4,e152393e5280fea96695e3fb397087f7,2025-11-25T18:32:58.157949Z
https://aast.edu/en/colleges/coe/smartvillage/event-details.php?event_id=1564&event_type_id=1&language=1&unit_id=419&view=1,College of Engineering & Technology-Smart Village | AASTMT,en,json:results_1.json,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_smartvillage_event-details.php_event_id=1564&event_type_id=1&language=1&unit_id=419&view=1_plain.html,98a9b77ebad8f291,3ccda1d10207006ffb1a25ec218923bf,2025-11-25T18:32:58.178199Z
https://aast.edu/en/colleges/coe/smartvillage/stafftemp.php?admin=3&unit_id=419,College of Engineering & Technology-Smart Village | AASTMT,en,json:results_1.json,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_smartvillage_stafftemp.php_admin=3&unit_id=419_plain.html,d71a3792b802ce1e,ee4c6b663fa80600d9a0183157529744,2025-11-25T18:32:58.209002Z
https://aast.edu/en/colleges/coe/smartvillage/contenttemp.php?page_id=41900019,Smart Village Engineering Library - College of Engineering & Technology,en,json:results_1.json,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_smartvillage_contenttemp.php_page_id=41900019_plain.html,69418b9e3465c556,7d13982935007e75cea2cbf4a9729651,2025-11-25T18:32:58.246558Z
https://aast.edu/en/colleges/coe/smartvillage/contenttemp.php?page_id=41900052,Degree programs - College of Engineering & Technology,en,json:results_1.json,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_smartvillage_contenttemp.php_page_id=41900052_plain.html,adeb483e69d36e3f,03306265a3077509f10d52618a0c5138,2025-11-25T18:32:58.266331Z
https://aast.edu/en/colleges/coe/smartvillage/contenttemp.php?page_id=41900051,Areas of study - College of Engineering & Technology,en,json:results_1.json,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_smartvillage_contenttemp.php_page_id=41900051_plain.html,76cca623823d4a47,0c9b316a0044c9781b498840d3d20715,2025-11-25T18:32:58.285743Z
https://aast.edu/en/colleges/coe/smartvillage/contenttemp.php?page_id=41900047,Master of Science in Construction and building Engineering - College of Engineering & Technology,en,json:results_1.json,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_smartvillage_contenttemp.php_page_id=41900047_plain.html,d0cc3ed4bb0ebcbc,29c43bb835252baadad421b17c6fd9c1,2025-11-25T18:32:58.301519Z
https://aast.edu/en/colleges/coe/smartvillage/contenttemp.php?page_id=41900040,Master's of Science in Mechanical Engineering - College of Engineering & Technology,en,json:results_1.json,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_smartvillage_contenttemp.php_page_id=41900040_plain.html,b1e8a5d44848dafe,5da22ffafe81f326a97b1e5a4c0f5640,2025-11-25T18:32:58.317380Z
https://aast.edu/en/colleges/coe/smartvillage/events.php?unit_id=419,College of Engineering & Technology-Smart Village | AASTMT,en,json:results_1.json,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_smartvillage_events.php_unit_id=419_plain.html,412453f8b2438aed,73c6b3e9c3cda846a641360fdbc4ff99,2025-11-25T18:32:58.349236Z
https://aast.edu/en/colleges/coe/smartvillage/dept/index.php?unit_id=423,Basic and Applied Sciences,en,json:results_1.json,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_smartvillage_dept_index.php_unit_id=423_plain.html,fdc72427636ca785,74a7908d97c8218177ec041dbd7c0e81,2025-11-25T18:32:58.375091Z
https://aast.edu/en/colleges/coe/southValley/dept/index.php?unit_id=647,Electronics and Communications,en,json:results_1.json,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_southValley_dept_index.php_unit_id=647_plain.html,4339b3668f5cabec,324761a4d1c4020202b48376303a4d6b,2025-11-25T18:32:58.408501Z
https://aast.edu/en/colleges/coe/smartvillage/contenttemp.php?page_id=41900045,Renewable Energy and Environmental Engineering - College of Engineering & Technology,en,json:results_1.json,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_smartvillage_contenttemp.php_page_id=41900045_plain.html,4d7279bb7c3109f9,c211b0e373f5dd1f6e48fa5560ecfa2c,2025-11-25T18:32:58.438730Z
https://aast.edu/en/colleges/coe/smartvillage/contenttemp.php?page_id=41900013,Academic Regulations - College of Engineering & Technology,en,json:results_1.json,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_smartvillage_contenttemp.php_page_id=41900013_plain.html,d4fae2e81f24cff4,b90a4942186b15bb9d99c0d0419ac091,2025-11-25T18:32:58.468302Z
https://aast.edu/en/colleges/contenttemp.php?page_id=100000010,,unknown,json:results_1.json,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\json\results_1.json,9340b37cfc489671,525e577be601c632d0a73b2f33057c0a,2025-11-25T18:32:58.470308Z
https://aast.edu/en/colleges/coe/smartvillage/contenttemp.php?page_id=41900062,Accreditation - College of Engineering & Technology,en,json:results_1.json,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_smartvillage_contenttemp.php_page_id=41900062_plain.html,b35aedbce5cb7294,2efe214e6a0f29399ad6c616b2855b73,2025-11-25T18:32:58.502145Z
https://aast.edu/en/colleges/coe/southValley/stafftemp.php?admin=1&unit_id=474,College Of Engineering & Technology-South Valley | AASTMT,en,json:results_1.json,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_southValley_stafftemp.php_admin=1&unit_id=474_plain.html,61dd32e7d2ab7c42,e1684a3856dca92f5844a403fd015fd8,2025-11-25T18:32:58.550811Z
https://aast.edu/en/colleges/coe/southValley/stafftemp.php?admin=2&unit_id=474,College Of Engineering & Technology-South Valley | AASTMT,en,json:results_1.json,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_southValley_stafftemp.php_admin=2&unit_id=474_plain.html,843ece2f35527f1e,4d4102c1f7366893447e7b365610bd12,2025-11-25T18:32:58.571480Z
